0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
375312.1625481852,345592.82234708243,90711.48024439477,142153.4814427436,336986.3200822046,83673.28110045387,332470.4188209695,332148.2386129892,344486.0907879395,343158.83641089115,155361.18598465816,117424.25339347775,342561.8052742104,91154.07831563479,341714.568388108,83224.65878685442,82489.3952646914,82598.0159933993,82579.91838588593,341335.0813592338,229434.52381571825,342129.058638949,343261.91813044215,343333.1110130543,84348.1834035409
315719.56072589254,383302.629185147,110185.72237838339,151750.06686061493,146290.2637048271,143432.38041277975,141709.33305089324,355252.5443643605,345810.90833778505,346812.20700079727,86797.66960738883,87403.32362940095,346556.57229741756,150345.19443436712,344703.0315911557,354066.72370412614,172201.44797276967,352905.57165739324,352665.50384700415,117899.94763252219,134731.78727421182,350682.87232837355,353988.45292754006,353988.208441001,353872.97790863225
373518.09598208056,167573.90406689618,324550.9805714644,355979.6398058068,352094.2237145329,350020.4642677936,348841.18076645397,348075.35049601144,83664.3219678416,83886.88510348223,143083.24393819273,111728.95622034877,337444.82896309235,83617.78169571915,336349.75886227103,83655.95393067929,84045.4176953347,345373.0685766144,345428.9037385166,83896.42746555843,228704.92204454908,345422.20918292017,113948.62142478205,341190.375819538,90703.39094684398
414334.71553085966,386277.9682567631,318655.6347830392,369143.209712388,363019.3386372872,359532.64330637874,357364.52961006924,355918.1631321267,90426.41311978135,350185.501328773,98854.48413426665,154719.5920025386,122404.30651827087,145560.5807900543,347471.5257274417,178271.45545616953,355894.2939117698,355718.3618636528,355707.31157059985,92664.23464316869,355061.280183395,354773.0450021156,357514.52695204143,104780.58280376148,86379.9933257596
467787.9314701439,138640.87782140853,96716.82625509889,87662.01089820804,85556.41299950452,84804.45144369671,84540.72155862923,348530.64186282305,346146.6136891192,347593.49018041586,348112.4859376453,348170.2574641965,97508.12135682133,86268.2678564852,345720.70252251835,352054.412031807,315703.78778293973,294215.0343998,89101.85660081706,98083.186538798,350180.22184051754,350128.4676290316,184754.0915747166,95212.76794557062,107035.6541807568
360161.3398953066,152211.2313651465,83071.85164641048,108162.48561643428,101405.87979421101,98221.57708222893,96491.45294656952,353556.4957146763,345934.0665062524,349117.51357048284,350073.09812751936,350514.0377959383,101324.9060715692,349532.64267293713,349589.3780206549,300352.0406693842,88879.4541490826,90933.38801381615,95634.81790970889,190622.07534994747,90534.0920533005,115052.35111954925,204845.14125287958,129519.59187344617,162247.63504506505
429461.82500473986,367415.673003979,323081.2041400427,356022.22815595136,351655.9091080533,349499.6446756921,348189.4857860672,347383.3892008248,90927.73495101712,303606.008485224,105825.96684994776,117874.86397459733,163089.0969475535,124080.52221224806,187309.3094333643,119989.63997731227,84606.49898756601,92879.21034009627,84643.41371585648,84076.57052820658,83661.69197642739,88423.22844576853,292453.03314552107,197860.56106422172,145310.05314832713
417007.91702358273,362749.2513477594,115009.12174475935,140105.3223405322,136798.22811578482,135086.86740968213,134074.2088481641,345895.63307332585,342401.6122423188,342331.34755632374,84883.28850490072,342150.007172951,342172.9585951553,240543.92885820317,342486.885846767,346619.2576059633,139635.3940609287,207326.80198926595,135295.31815389983,84623.50837210173,84686.25250988812,340912.16601953795,343755.473442283,140028.31005377532,173367.50953928562
492630.64808651863,88240.67151735607,85391.60746238784,86212.58264991622,86101.95096344364,86061.18730711575,86110.45768027057,329144.15048779716,349743.5920044718,134522.3400558182,346608.8607108691,111444.36545993038,84364.67217734762,138155.39526635408,345284.4466000594,131745.77522288598,119207.15086951417,84277.55742018356,285823.2178451923,176687.93195432425,343552.83800692443,288214.0738209645,178733.97171054265,94479.60363112084,347281.9241742585
337112.5203770117,139658.21477747493,83191.70034116335,89751.22849741504,87530.24026351623,86477.78825554083,85892.90250783943,342530.6910884498,348520.49946567713,347033.1696933305,115198.94231137261,84703.83734893348,345930.33566548204,94140.39493511447,313773.97459070943,122567.81197785184,339366.2758091686,215060.0200491144,84976.67617589608,128237.94871010256,339513.451023967,310533.86201497645,343151.43539521354,136532.04542541082,94071.19113339757
371618.89787714666,130371.18199994256,87148.49219334018,88092.00811709148,85820.68008270586,85017.32830688391,84579.17379430294,344087.052703317,348403.91545649164,347696.815800012,347968.0035304972,140586.0239521898,95345.49812271763,84585.84835390389,345198.3515341914,127286.77039438752,317173.3716261472,84819.4808488173,136500.76138711104,215944.44617904158,120161.26659602464,306536.6892543232,83760.74193999279,89974.96814066499,115225.87214797038
400183.9138548982,381864.2684459073,83336.43089826689,101644.24997412015,96589.02829148593,94213.29118331443,92820.45458231264,354036.3956311957,320216.7934572477,328317.64101552544,331215.7217646972,82350.565544631,334085.775285642,334888.000599938,335737.7500648828,343695.1680165767,84253.08355402092,94266.25957486604,85298.64869888111,341570.5401471306,85466.72219239787,342194.393014629,84189.00157628833,82960.41267328832,126960.76350326234
371167.6549218481,147286.43110818896,104768.12123322021,155615.38288932174,149085.1752136022,145428.95685520675,143117.34033313353,356587.5769987847,83345.55469482185,84848.47923314289,270617.27217383275,139369.3253517429,144818.68142815458,107816.57761278193,84021.92787004713,107208.97321353623,344927.35391385586,129247.42408207401,83596.37056532103,85176.97815699747,250456.50804452426,342082.3094036164,86545.42959186653,261184.92948577704,110518.85132519482
477405.709774489,166768.91316974812,328432.6421502793,358470.7425259257,355636.7272224287,353922.7801340781,352840.045841372,352057.3310128334,89754.11480186581,349666.9861673037,96956.68875898384,86583.7760142321,343457.4096213022,342544.237794208,342282.8464278879,155414.6012260047,350638.9221473622,349728.3103710471,349196.97869079316,87167.98986847034,173865.01952856474,347311.77662983956,169990.65696919826,83817.91935940654,84123.8508516842
345323.58139171876,136273.43448525312,315358.54236003757,146630.46502486564,212418.27681198178,100134.04503885335,106988.92752560583,353577.5573390657,85841.2489119094,84016.51559414621,149605.53628763265,88489.7117054559,158922.42839756625,334121.9262207873,333878.0489099532,145496.35481307824,210874.4707247501,344351.26748986525,136858.0272631488,122015.86587812586,86607.9111087014,343636.0753538803,86051.19954726605,165483.2446882634,115751.53772414004
379147.38250493124,180457.18235412077,320474.21734770003,370316.6454826661,364643.7826111451,361295.4814530119,359154.79042267974,357705.55751922156,92807.94976148749,351329.313463102,91226.3267508427,215078.0492297489,90057.34941156715,349930.398959833,347856.04915472236,162669.70627564602,348015.5210478954,203440.47525991744,347254.0026088874,97701.1551002789,344599.1353814057,343132.18310604675,346368.03670160566,174018.47318273026,346413.0655966718
