0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
56.02513842824993,54.77075799789729,57.07715879494916,55.17292933491826,56.18964277373872,55.70268966972838,55.95432217567267,56.35030080108791,56.692755022227296,56.72243884371361,56.77579920621975,56.818665722679,56.90365702271134,56.873457127953706,57.01978961943209,57.198814748956075,56.944789878438016,56.4177379716557,56.14854361860836,56.109990051842836,56.219867757073594,56.32177713027787,56.52425343154529,56.699476596310554,56.87312647574354
68.50107185469001,73.86128799269275,73.34086797068467,68.65402660550005,67.84924326277408,66.8528170147159,66.89900468098463,66.89681153182096,66.9278786682705,66.85411345734309,66.86939093887048,66.92703026167815,66.97903663082522,67.01546385148976,66.95735643065242,66.90319297749909,66.8916845788488,66.91312150088517,66.94739627516738,67.05426435236464,67.23796390713576,67.45667620009365,67.65838458994682,67.94792710367446,68.22186560900134
32.84375918878919,35.12584330887742,35.86339865372245,34.422152437566304,32.33710894064382,32.189496395996535,32.245324867458,32.19545364604741,32.156138382615715,32.17002570403856,32.2446374282983,32.242581593347886,32.314369507262775,32.45384598372907,32.465661227760364,32.50620164790179,32.511588823031815,32.34855526451946,32.320612058945194,32.25818649698565,32.27288320272404,32.3445414399425,32.49833364720407,32.607897640157404,32.898762858762176
76.54038094739228,81.85863903415753,81.42754897506356,76.60294257648584,75.3045422371195,74.50352245373527,74.54323039560508,74.59373873992166,74.98572030954453,75.53898141510574,76.67818891390662,77.79739025669464,78.6096179917962,79.20507126112615,79.5928211716497,80.02824268207083,80.30750149266892,80.79275646542749,81.4858474243748,81.3011841085464,81.88267901895797,82.94566694609792,83.46262770562352,83.81031359779122,84.64856253690945
52.555830739493096,56.20756944757569,55.91156496080949,52.87606443269237,51.54063873812337,51.43898210662807,51.476136557504375,51.52248400341143,51.64294182671113,51.72730484215222,51.7085456488395,51.709614919754955,51.739020795257815,51.880906272420404,51.984637546482425,52.22093148954206,52.66979182936817,52.80855232543224,53.0325490458203,53.16899363060181,53.38108481120527,53.45431926313527,53.53952218707835,53.65306767619874,53.627470508262014
97.13924938630119,103.88877940165455,106.07018537797028,97.74584249572017,95.24851476742477,94.90125873535317,94.88078042892244,94.88493090730809,94.88049354463081,94.88507825681054,94.88750098919918,94.89240820635034,94.95333389873169,95.04021102234859,95.23464335506286,95.36231142628283,95.43539058753707,95.51381950655555,95.58187106634416,95.63280301969787,95.72172097889346,95.77647326603413,95.90641407014037,96.11016495808762,96.39091916118117
32.84827580639258,35.13067375478685,35.91525991863957,32.23099768908676,32.24712581060356,32.184964739286805,32.11582900497821,32.093421490092624,32.010338323171744,32.03687932897475,32.065595400694086,32.07681991741904,32.101293418432455,32.09451804129257,32.12270567464069,32.19232866440221,32.20178330661652,32.237157275315106,32.28401776274709,32.333228475638144,32.321733507663964,32.31051023323637,32.2735684481186,32.22556965458775,32.21078264193529
25.121770038340873,26.867306904065277,27.43145352495726,25.57283673031645,24.76118131950476,24.520640127511992,24.5199725698091,24.542160342309487,24.57202976279199,24.53604996828147,24.51007035485151,24.477221446859435,24.463198048313345,24.458641547999374,24.469524129098005,24.470933049313306,24.488015269242606,24.504472791796363,24.538813642605152,24.56807278599016,24.574617739501985,24.52706654863299,24.517511141885645,24.48276478647603,24.581839766544217
39.706047971861906,42.46494475426732,43.3566029757268,39.953995276933306,38.944866347287416,38.971781580612394,38.9133672916012,38.918586392646475,38.95593477623669,38.94021834084917,38.94490320541515,38.954215012653684,38.95902771665938,38.97281571850442,39.06724794999657,39.40034684973031,39.30674553585289,39.2488302849073,39.41616971145469,39.224566790880324,39.28088843125314,39.24678403985994,39.18499102907314,39.151445814599604,39.16415471184779
38.18588530412452,40.83915656832865,41.69667728152731,38.87152094755261,37.475096282891954,37.4600697153284,37.42588041805249,37.455219594591185,37.49715808771917,37.62040973850452,37.8954624391726,37.988230253872274,38.25994332219463,38.43411869263678,38.460968562269876,38.92610634944581,39.17235627580051,39.14560315071699,39.000462431207566,38.8595472575465,38.86621287117083,38.83070667774723,38.78872890204233,38.69868442841305,38.648104234489104
31.60159807483229,33.79737306884096,34.55218214166066,31.39636985764446,30.937482641243328,30.87543070937208,30.84032236485825,30.853658171029412,30.837639836812183,30.836777832529503,30.831169940237498,30.86174638779848,30.88704031100187,30.903852719537163,30.946029954388372,30.995582910125272,31.01651447716289,31.03048444544288,31.03956012894074,31.053581148664282,31.087848853671314,31.146350787147124,31.183216939519834,31.22917807105472,31.295403988380738
64.5529192968969,69.03825214768311,70.48788373154356,64.22098849620325,63.50884740348718,63.140172697796004,63.22480475805826,63.189943041627046,63.2035522687421,63.29057146724708,63.38034176722036,63.40301214250829,63.54428921461869,63.66675748845393,63.80836159932718,63.919286182265026,64.096800930505,64.27071428400062,64.41180404760324,64.47754529713045,64.58609698797139,64.68706377590853,64.8664634440041,64.87794723986784,64.87725412757453
79.53555745950703,85.06192950533129,84.61397003947943,80.21647200510937,78.1538527606449,77.98280897933108,77.85640156994138,77.8596051968662,77.86995087969788,77.73776432885008,77.72514766443165,77.6752424654479,77.6711615723118,77.64914827009049,77.63981506872565,77.692526473206,77.8902917482581,78.20133129671332,78.43639672864741,78.5641927333549,78.68907094556586,78.77861623431887,78.91534718578221,79.04711165850556,79.10950015986602
69.40970318445169,74.23250012760258,73.5800745347667,68.95435122667718,68.41713008162559,67.67695837605297,67.71923110613612,67.59358019478057,67.57583343314299,67.60222767529329,67.85510497718487,68.44331368105688,68.50870154504513,69.03023328507973,69.59822665821014,69.30652618302378,69.18068975993988,68.91286820933706,69.26660585651044,69.45703989191293,69.66356189207005,70.09846866327526,71.50653620825108,70.99739128426761,71.00266060981681
43.50615425072464,46.52909395659061,46.284058977998235,43.54171477252808,42.59122034255509,42.50907120320485,42.47459684646381,42.4722686155806,42.486983600409985,42.53140666203253,42.58603520949199,42.60764958063794,42.60088880582074,42.62488346684514,42.7206182351666,42.814525531235546,42.90429428129384,42.95691131428362,43.069491230164175,43.1196066488159,43.189037552277405,43.26005929743142,43.35451162142777,43.40189794068609,43.38764446767656
