0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2297929.5246845544,990.7250276505363,577.0544056907484,628.9516595602088,607.1934397609159,558.5360590635144,546.2732036622938,612.6447087234618,549.4894207683471,642.986497500295,520.3530871182207,563.4845289411583,555.482121728194,575.2175589197014,530.9041848239667,587.6250396734835,547.6190568522666,551.2129926481717,568.9576157286972,598.0550795540642,595.2896367844942,615.440430523413,599.2804523660194,624.8670877343748,558.0125971197385
1426695.77632076,869.5111637306566,683.6680155745005,588.6266156215517,554.8660409402909,576.830133237364,595.4334369826031,558.5876364343724,532.9733000399434,628.1550636651888,608.5437775090583,590.4602668347717,504.78116103329444,519.150486001465,548.1449055565008,609.7805680327521,549.7628997429882,530.3036071976701,514.1811623159501,497.6553924946321,543.7252392569864,631.340071454839,560.1805658435798,528.7168900917354,551.9354966788242
1217998.3131325603,885.8202563161308,665.6640813188235,662.0071664469086,695.906350481829,624.7997095553694,675.5042237014396,553.4670787830726,572.5710367547246,558.1995007409835,584.0980952097921,512.5698005957288,470.34622438394405,485.427343376459,468.3600788025095,440.6107401830232,433.75815543740185,381.86816258185075,393.2863845349248,386.9502607316658,383.57635322416877,379.84358604094933,358.03473572043356,375.4793050786077,368.0918629479073
1679739.6698351707,886.3658910849254,622.2273923740285,684.2581439583623,657.450350939724,563.1314713077109,669.1303661379111,616.6294257965994,544.2277502559564,571.6427362950915,538.919954561724,649.375342288095,600.471615659071,539.4331892449053,601.5024113546926,579.206824537055,569.522605407821,555.5996341526101,534.8554728243448,534.8624263121576,512.1994869442648,609.4707106078105,585.2000462541052,602.2952091494394,482.506131097369
1559106.5152618825,935.8338504650692,671.1394901405796,664.8088164055505,591.7024453701399,624.0256481603958,562.3242668075901,563.0844269910001,563.4060298897932,550.1540141003879,554.9643484413638,578.3967534230459,583.1376284652279,550.3081214080931,591.3718453103605,578.0157917123987,602.4927728183839,607.806064131289,614.8442166452775,627.1733120113796,567.5396868486935,561.2172751953847,559.5029845016666,604.888875488827,573.5798698425818
1358463.754807556,990.8865091611272,682.4565989252656,637.6124864385047,623.7274680107391,606.157741264975,613.5123595449078,553.6023526832008,588.995109988134,577.7655437043591,554.6568262878759,578.4026703549636,591.2869221317097,558.1300975951381,544.7052449795539,568.4752322162761,550.0256190195363,624.478842144456,565.1709381986512,624.9747749019303,612.6480363639732,539.5668783044151,590.5787665515263,598.3827365913057,528.5285710690727
1721159.9956356718,936.3054789301921,638.1803109861609,600.1849076369499,636.568539575955,574.5419096903661,647.3308063350319,632.9048803669212,583.8912808841317,569.0575916509637,631.5990068758649,505.7039701678657,562.5131990642615,568.7114441092635,601.9852410210859,603.403093264778,568.5657458664848,576.2963140044801,612.6120208627709,543.2997140114112,566.4775515279755,551.3270224789738,571.2631279946579,567.6887317447054,555.4663743226913
1934975.0346585952,1026.3614373257844,616.1711323081556,645.1958991876756,626.5336921825732,558.6899453771749,614.8439444280518,543.5169265968375,550.7518789476461,581.1370573621737,551.5935579450124,537.8387035437192,488.4665226502756,499.1012104809988,495.04243874062894,546.0192507966029,509.46242107569276,488.0678270436919,446.94304291170164,477.1064147531273,482.7487796864045,447.9977127952825,494.04619053837257,419.1674641352636,404.21236202120167
1406275.121563455,876.8695929243937,644.8874347819407,632.5954622197628,592.7244166708849,568.3162379562626,651.1515205307298,601.2863539405279,567.6720769032062,605.6345858344042,558.0833598720765,515.2384296989388,557.2550394765951,497.3747529042623,582.9891538220118,554.2858121382191,523.9627246161253,457.05557910203737,408.91746513106807,382.82314328932773,389.88883730372606,380.4933465599909,364.73323380316083,359.9346915344294,348.3579005733989
1734003.5512900215,990.9369008067683,682.6148502611954,641.4814020801068,668.0490784199403,557.124386309246,568.906992091677,592.4538852687983,543.7042989804287,539.3112307189838,578.2049276606879,548.1587715213238,553.7483401457633,599.9896172701898,560.8648032368224,530.2015738743082,454.5045370441947,439.91622845177005,450.5174908650184,430.7557989807558,405.47066059511707,403.09210933793594,378.09473176606605,365.72424226775695,370.79392274789404
