0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1467919.6752913368,865.5044860759816,617.9425611818529,643.4660846615577,659.1095627763779,590.9284751076809,598.2945778603469,582.017021322901,430.67194433451476,435.17343956563775,456.62834213696135,420.99843173199156,419.52179428392077,431.88625989073137,430.0267497703281,410.60720480317497,412.14484431852975,396.4640395427186,416.7328664078265,404.4534779365205,410.1355437079295,402.46357349505007,374.32841860134715,399.52178138281363,403.6630330508045
1178912.148960894,919.2736837779628,663.3496476200028,644.6905990925138,628.2530244103777,614.9002020185633,650.5519809217744,600.8405947062421,598.9295402941513,612.0029540509253,568.9639030100205,553.4442417590819,668.302329564008,566.7117697373104,595.4401832104188,593.0098293391288,597.5974920683669,535.7437322819395,596.6245957653692,546.5500604139241,573.3521754796145,518.064455478386,456.2799512224372,518.9948696988529,450.01764600611045
1551380.4247366078,1075.5558087544355,673.441109095578,599.6316859098763,598.9374508307374,668.3014424772625,599.974472012456,571.2570386353225,595.7826343040522,640.0369153904769,564.535027466081,587.2571595498047,571.5865325096909,605.9103901312227,618.0690040565452,527.4810551954536,495.96441223291026,582.1840941055276,544.9532966171371,535.9021066352542,545.7618260120778,542.8889917117675,554.891651589109,544.8302280725719,500.01804170103384
1653258.8002834208,899.560179382232,671.5272397646128,697.344169337279,613.5835781119491,595.7192991439535,607.1158473094151,649.2952790555809,566.8637108661491,558.4281576415922,609.7490461898033,622.064803597822,586.1393588045962,640.9281907337265,602.3602670154315,593.8040716387636,536.3739243198605,636.5082016476149,544.2689196631788,599.871026471166,547.6064547023415,528.7958912778869,525.5930567010392,528.786814377603,502.4901267922885
1894575.4333665748,1025.6320199298125,642.7973856896124,664.5328857038105,627.1049246400444,625.6477061579324,593.8148419649079,588.7795549436076,578.2520301727515,567.7033390320548,576.3284208126893,565.6430730876854,579.4076649020896,580.320065812143,558.9459385539901,609.1935145734992,607.0212866829772,514.8130560113877,557.6564255590996,586.8090482478678,628.6644474467356,529.9624976960334,496.7228622805094,464.80560110036936,483.13967551460354
1399525.5438829348,969.2711973865315,622.6188870630061,676.5409892627576,602.7669263076764,622.4277694458285,585.8967978894048,596.1273626313452,602.9034782393566,557.0768965808376,568.1013551473352,638.5224634573509,564.380421027224,537.4605986604636,563.0995424197783,556.1210967022892,550.9331564849625,531.6607091662953,540.7520245573073,531.5762707903716,526.7851396236128,485.21680773608705,524.0520200400451,500.60884510358056,464.9322962024398
1721071.3619342782,758.9185500167382,688.6035913738201,643.8551631484444,634.1692465244339,533.1454642986639,588.1606395490369,587.7166081771218,598.0613951505093,604.8294883607566,601.0932044681432,615.7314617954646,539.9426400867483,590.7258570496869,563.450948349274,553.8936868694339,533.3758808729216,543.2512480434017,612.126362766441,545.0901265212982,528.077178794353,532.51192097088,488.22034712757323,536.8296691941275,429.76458180311687
1663852.9660218153,1029.1667895578541,571.5773624193423,634.3358829427358,668.0219079756243,643.6449339562671,620.1064135607012,601.2596364557221,522.7378431897152,597.3280761881547,568.8887764909977,596.8642073926596,647.7849955602281,590.4362328102923,555.154375466846,568.2211082996129,565.0122023334941,636.7485137862686,566.6654036613957,587.7677395574345,548.84575482256,521.1298966046356,516.6414449211759,560.3915232483556,567.6648611129754
2060636.5192106385,921.0463692375747,649.4734117906181,548.5370922747296,656.588877861054,679.1972750641625,561.9037298092621,603.9350962134771,628.8274393799967,570.6426362853696,551.9221909040901,617.6418658798938,590.3834035048038,561.8396986694253,569.5687929586118,566.8449229643702,573.8969176579434,554.0818338359811,534.8202522306349,553.7454774070972,555.5411912292335,556.9640821695692,506.2970246021879,539.9956377513367,496.5472944254088
1395625.0631282553,1048.8235069595598,631.9624404118072,617.508606602268,555.0471675478772,603.4269510475974,659.0446045480805,649.7540020812382,588.9960892049776,579.0247120908134,618.3107057881368,600.4997017784066,597.8853683911843,585.7884416641642,623.2973117400804,567.3742820807939,506.2304665288053,520.5120899322463,584.081588788512,548.9564303051502,492.9577302245698,599.7158103078445,463.6013005457082,471.3745413985939,428.34530953703137
1451017.0332305375,865.8031029000945,649.899600606388,612.2037189574513,644.4592134128716,558.1628683761743,603.3847041783728,618.0374564397139,627.5623662176077,590.1251504040642,595.8534384213846,624.634433590927,581.7316740317478,529.5979988057425,620.3904851801218,616.2018232444833,586.8549684628807,572.9461456659138,587.1336154581533,561.7529009371359,537.1411594242618,540.2362593693434,546.6051244791578,568.9469079987593,543.3845211801906
