0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2.086730601035235,2.080102532422829,2.0742113070722645,2.065295512070531,2.0534145588225146,2.0474234633894777,1.661515546019169,1.6627769743188252,1.669641438047742,1.6522941198450867,1.6184493193739806,0.9796844789382778,0.9875585753447064,0.9532321762607028,0.9264898325049296,0.9262006026694838,0.7824267141793813,0.7599524696282153,0.7505466356918598,0.7635510327368097,0.7824147907901329,0.7411513237533074,0.7282765031185396,0.705525916530856,0.5795734172321296,0.548595292065995,0.5244282868671115,0.5214121248999887,0.5292386717435988,0.4706418197544334,0.4405012412799486,0.4262012369317796,0.4090147043994292,0.4106930964792169,0.41637900644130627
1.0327827353610055,1.020331275594063,0.9959639216216172,0.9621615264564024,0.881204100526589,0.8277409122393232,0.7907003891981393,0.6892026233369478,0.7013509971667327,0.6964587964304889,0.7038631039394683,0.6727881955537358,0.7025236078176038,0.727059679538174,0.7468834322854677,0.7049806393949155,0.6574509511560084,0.6717490698123086,0.5357933599935173,0.48828108854936453,0.43515109508018135,0.40560000010625036,0.348952196367043,0.3478374086755028,0.3476934138462505,0.3593108636622609,0.3432469521170867,0.33187436371685664,0.2962518100051301,0.289755070121199,0.2830944501069815,0.23646914716985407,0.2347572422934145,0.24572162820592552,0.25035826044355997
0.8178744965224619,0.853537505540802,0.924540032702683,0.7989446462543494,0.7315958785028791,0.684763883094051,0.6956846724236316,0.6721367370679712,0.6059908044180511,0.6027119603203246,0.6014034370825168,0.5915649589488531,0.5944872848329329,0.5970685905452316,0.5940656749437443,0.5948170216445104,0.5535529948607999,0.5752415444280421,0.5232122369538423,0.5531281499212883,0.4112993275978849,0.4647379052479914,0.41538220626725325,0.4199803728522202,0.40868866134586596,0.40280955944802393,0.3292572458175147,0.353024951059965,0.35866775776672616,0.3783266862012862,0.34798805845089326,0.34778647118948475,0.335738005315781,0.3184055316106193,0.2934155575354616
1.836807324665056,1.838172038673038,1.8510438085003598,1.8583822863669162,1.8458230314539283,1.8790584106339776,2.024614651355114,1.9080468057645503,1.8503334760042054,1.848676138129299,1.9255504051988075,1.456904622910367,1.466806797888667,1.367006284456053,1.2515575914706172,1.109102495743147,1.0036722909102498,0.8062745350401763,0.6528394123078586,0.6716319221087987,0.6323270696766217,0.6993211155895714,0.6983788478954988,0.674848641829863,0.6251604890800894,0.5719597581008615,0.437087392689871,0.3805969403922185,0.32371213996695825,0.31054580122729,0.3054422833328521,0.2728230804779637,0.2745914295333719,0.2794828521325342,0.2882276712644387
0.7269773352116351,0.7603718283772916,0.7866241139497161,0.7338265992940404,0.684617313773642,0.649841964304278,0.5757543998333274,0.5671490914076011,0.5744054931062229,0.5678729957741923,0.6001565444775769,0.5711159652755986,0.5412271070721607,0.5443844556283945,0.5498243964652478,0.5591634842282542,0.5613370188396606,0.5605662587895922,0.5621446914900239,0.5656217913177658,0.5540462014965716,0.3263877636224303,0.31977104523425137,0.301332779833012,0.29708273740848223,0.30258083950874487,0.2819300894350155,0.27161329928048433,0.24217383652050506,0.2339783400694013,0.22606511293777126,0.21774976316528133,0.17569634584461855,0.1822527724359505,0.18448617549577215
0.5570749032888488,0.5524851838087408,0.5577087322951219,0.5788833391687931,0.5800196192276119,0.5994310643372289,0.5244726237891395,0.49753854765463446,0.5796256754931957,0.5918656675006108,0.5066005569361939,0.40118988943662764,0.41192837346034866,0.398976901906978,0.36616512390400224,0.3551193059978391,0.36858231219402937,0.3741112826881272,0.3822184311625311,0.3621099685074517,0.34543870820091965,0.3256862744636477,0.346215538592919,0.32170875575527563,0.31128810508467974,0.32288422862752136,0.32053455621577115,0.34425989745480823,0.3613039830282974,0.33813071512514253,0.3351980520846383,0.34079813745400034,0.34094035970787157,0.34186855045513675,0.3415505241286899
0.5368082971159022,0.5557978591385055,0.5492328929181185,0.5543891664030058,0.5210845927165052,0.5128924799686118,0.47793842716462215,0.4806155405758288,0.48332832231739215,0.48410375927956306,0.48652766674537873,0.4904310779157967,0.4925728636900699,0.5113681698780405,0.5102430227167057,0.5077432910507812,0.42316193316075335,0.40618190837976587,0.3998813200348263,0.4116987516039257,0.41981027438321,0.415018673507572,0.4214926534751218,0.4106829360983079,0.3552603502347923,0.31932069639028604,0.24722530772705426,0.18936874401641948,0.19323639925827835,0.18953479446619753,0.18974594458967334,0.20851793202096458,0.2081029576618509,0.20788438699067535,0.20716904483633905
0.7453774382625767,0.642616606123629,0.7220483356449641,0.6638375755296785,0.573165717369999,0.5340868623935444,0.4896250262797906,0.48235562205373894,0.5187448534899058,0.4997319675486839,0.4888835456179622,0.4566649723312388,0.4373194683317087,0.4373700330975397,0.4195799434228372,0.4072549989745671,0.42885494851886874,0.4604548160880187,0.45542257134757885,0.4361571824698564,0.4236817404224815,0.334593239157144,0.3235066150506593,0.3238243113073372,0.33372765261599563,0.33917959874541126,0.3195620754264679,0.31105862196145934,0.31620485220345357,0.3144435008630194,0.31506105588687094,0.2793323845452627,0.28541406773161493,0.29451008520279254,0.29473463434526553
1.5418789078632675,1.4658376653557998,1.4545171723203594,1.465497494866331,1.4743651246859264,1.4715052418015067,1.5466381844953627,1.553786059057338,1.5512972124419804,1.569227578989419,1.5337447638486317,1.3889377527733702,1.4554162243930338,1.2747389755087262,1.157723669935139,0.9671617321803249,0.8414275432128651,0.801711047280621,0.7540679697547247,0.7539392047787931,0.755250626275243,0.6872014212632168,0.6920720883067594,0.6721878837718596,0.6638136913626571,0.6619697149597685,0.708225962554427,0.6841981811913026,0.6198995649107508,0.6161462741994463,0.5788328441705601,0.5294786365587043,0.5077868137094956,0.5047553453860982,0.5048376790806616
0.5156441827260596,0.45717735357512385,0.4036248581711975,0.3409264587884869,0.33806800343878807,0.35171129010306706,0.31006183760032324,0.3049817072531758,0.3286903239097899,0.34968126090219587,0.284846644911942,0.3139805095550144,0.31560902207053165,0.3477242595595265,0.2853590100437236,0.2752033613181194,0.2281280454048905,0.22003185520323135,0.22300064549519605,0.2153252975619479,0.21356248357894647,0.1938578652743682,0.20519530256508092,0.20924102386821963,0.23561214330437888,0.21863964546720588,0.2449136265586814,0.20699396479498872,0.2110711813346588,0.20619587350200697,0.2078524489414004,0.24878638268022765,0.24393759164576534,0.24060089778941482,0.2409061761305693
1.182871378115997,1.1454788000805463,1.1569148276378995,1.1535308031332305,1.1201043849697923,1.0987423662592863,0.9991910226729429,0.7398922721064721,0.7190010071160833,0.7080923160679858,0.7028758189169725,0.7514454112561255,0.8216061440384866,0.8851548913537358,0.8639759671121214,0.8180057247244857,0.7701988015119191,0.6834084370770263,0.6549237137715708,0.6683645877361698,0.650679305017567,0.4000379915847994,0.3637796935198109,0.26771179451220223,0.2541886273580838,0.2439000533004122,0.22552620021827566,0.2210261762878808,0.2205338677273335,0.2209073321972223,0.22032228835518441,0.2171121386966929,0.21784857707879204,0.21901235622191878,0.21679003295222413
1.4327696519026802,1.4321802550196767,1.4442063093408533,1.4724711705836522,1.4629059274838359,1.4224673395159346,1.0099111795694333,1.0961099026314363,1.074770682186912,1.0489987877590585,0.9602919748975566,0.9644786466253938,0.8227020952421558,0.8215104593698931,0.8840377033544279,0.8519446771504843,0.8403250615044789,0.836301204459154,0.8309505606901649,0.8454169104480794,0.8383740648384428,0.7945694460446207,0.7463503274280168,0.7155309504963172,0.6308676925528285,0.630570361101161,0.6362323112000127,0.6382720695195717,0.6287755378007334,0.6142664259096654,0.5991437388505234,0.5422225882106302,0.4836535371557406,0.3979605557437104,0.36017099752715165
1.2731112046554287,1.1797226546956805,1.1671037814317222,1.1570424321386963,1.164269142336375,1.2349080254214249,1.1756641533895082,1.2572724287811425,1.1368059274908282,1.0787834858028338,1.019833519742587,1.0770866773991572,0.9428095448068579,0.8281673757364064,0.7341207036073698,0.8191080566086617,0.7164420211554494,0.6906238513679546,0.6302796440392027,0.5346978727533038,0.40350300965223884,0.403004611919592,0.40177786192313203,0.40752945352799314,0.3918851865948515,0.39150841765859196,0.350130885402395,0.35466072831294393,0.33708498907187123,0.3330494252357358,0.32852369325381237,0.23632958055643055,0.2376472785799249,0.23073460275074908,0.2309862812242955
0.6754416310295831,0.6756244358252811,0.6771287338924656,0.6729981669162072,0.677712332500331,0.6946174866828304,0.6506926875018492,0.6647603194506246,0.6856359961641203,0.7065508125366455,0.6871255155102189,0.689502365828255,0.5824647111032126,0.5214610219710356,0.4529573535569729,0.4392701164935388,0.42726017543261263,0.39827902936840287,0.3905991673288031,0.38392310514707934,0.3874027140696943,0.3069025544383984,0.3229820504922041,0.3425714678840823,0.32671056256731607,0.38616080676985476,0.31616356437591125,0.31689819130988306,0.3206031730784948,0.2836031033390725,0.25428360592815913,0.2736807436298459,0.2737483924051084,0.27782423255071736,0.28325735604032115
0.5579901968648,0.5439083016961274,0.5478191654269996,0.5599011189246186,0.5518039178772006,0.5371454093760555,0.4519224599995045,0.44816814741481914,0.4507774198155425,0.451681933007905,0.4603195503317112,0.382533089533248,0.3813536498454473,0.3807765983459096,0.40787374743178767,0.436575612200653,0.4465268758020074,0.38928834738302637,0.3653475383554381,0.3775048510438369,0.3807566252846212,0.2541291169561592,0.2586756052954093,0.2622341385762926,0.2615130344717401,0.2641545415867036,0.25996358046857626,0.25839542200209437,0.2592529281185408,0.25986164197367334,0.259456592447951,0.25728395043959557,0.25522337185868876,0.25522657087382894,0.25863955344439027
0.7522418643990519,0.7395989104769024,0.7333069124383067,0.7405811497090716,0.7389754277826596,0.7526708948986272,0.640113169819039,0.6536421281809773,0.6564280507090667,0.5826649583337278,0.550930980940351,0.5761629801991451,0.6078378913317571,0.5949316471784901,0.5351203023719652,0.5432620656781734,0.33400332298167024,0.3267202970322892,0.3253126713541389,0.33416543237242025,0.3497247746426307,0.2605430213126298,0.2775213551906245,0.2498096274818987,0.23715270666098376,0.24218850961186503,0.1822429817421971,0.16470976508066754,0.164719269720825,0.1667035457780273,0.16519841769323337,0.171672642012165,0.17335787143431924,0.1699635996201821,0.16944017323479718
0.8005908807098508,0.7999202509984737,0.7980804495788764,0.7960998712246317,0.7957135499366595,0.7970440548504855,0.7596438137735955,0.775137181377803,0.7751677629326138,0.7839129421569695,0.7752360177521617,0.766940052471678,0.6981341237348606,0.6938891440747598,0.7006696319897627,0.7005757555547986,0.7146100513456078,0.6912879471365747,0.6697578455896387,0.6576332256293682,0.6991734911429792,0.6335023392460563,0.5758101543928387,0.4510225460048213,0.4245422048370705,0.45495973290938524,0.40747576118166146,0.35307231976950704,0.2878561176738731,0.2565654833591156,0.25709396599659917,0.2284898583596348,0.22815374430835061,0.22575453916453642,0.2144194335068748
