0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
4152083.8622033806,3132830.2531131785,5130760.82985183,1737955.7656094786,4857039.245415756,4120012.257316204,1067303.7568538927,4736519.6723273,893854.2911993335,903129.6368472,1936091.7227152865,1040321.068105003,915987.8833715492,1040533.0399479119,1053695.7044412878,1045874.4989020095,1300519.733504959,1520233.101636866,2195552.4857122116,2949257.4993102336,3589051.9895963557,2091748.1696591396,4612510.133503721,2202316.4483114807,5047507.918672899,3290002.9562006555,3982142.0677363267,3564771.9669696856,2977098.254218257,2101552.8552266937,2104329.343134397,2115073.914891786,1950795.9508550717,1841692.819267401,1710397.5048246724
926644.3728022773,4701589.1432415,810431.5176745047,5074230.9597861385,852681.7899167697,884963.503477479,4148035.2363623227,1024925.4177736555,3823487.4312790427,3055958.301723421,1849087.513282005,2818406.9661376746,3263139.870760661,4070446.016432132,4005356.1991539705,2403195.0298666847,3646308.002459284,3241591.060574187,3501535.5429582368,1245767.4792967823,1383714.2965302377,1858550.204469518,1357640.3706914976,1091379.0311956273,2210496.7532832776,1283932.066589419,1563548.9689855985,1566477.8751394537,1831794.457932751,2339185.7634089086,2270580.537902342,1111667.074609111,1255881.2115135987,1189065.0013587577,1221859.3828304394
826085.1611766843,3040820.2740157545,893049.5110981875,4164420.410831088,823543.8599249513,837448.6529150106,4788589.983123248,930833.1139567439,3361433.572024698,2413392.6424727384,889158.0097697217,1510626.1879815124,952270.2087242773,937817.8665402025,2544568.2061501597,1013321.9770600446,2474760.6500337245,2193100.813559366,1389326.3106315501,1925843.6493327594,2200765.9131167727,2302765.612342022,2690449.6963639185,3037634.4560606168,1606512.5041320093,1577805.103614018,1539378.8468535072,1423836.4277862466,2991038.310430916,1351260.591117728,2763750.949481305,1382059.4954873712,2724890.926055094,1477017.2737467904,3464866.6084917057
971466.1687481788,6288814.631875248,981827.6138796405,5407064.9115240015,1152897.5079258136,1057960.741755811,3871504.205440816,7085949.275314832,1990636.9836701879,1640706.407379589,6114786.6490158,1205770.657851702,4953405.9784131,5443935.262475511,1335342.9088878022,5494618.291692309,1535603.1515124405,1421846.476217787,3963741.1396620884,1645813.4086534856,3772698.124636265,4173933.4935551835,4297844.143475492,1753750.5008728944,2391786.1297927257,3724437.13679185,3210316.9880417692,4395446.327747293,4899588.354098082,2944720.7079405533,3854460.848684054,3358899.7535438533,3412726.0764025277,4379920.486861007,2905674.246099782
1351615.0075273984,862591.855843857,883955.7219516942,1035469.6256150116,1314432.6286903531,2028565.8651300932,1765651.7933090345,3040166.708413746,1856621.9965901286,2008489.132856614,5489142.425075285,3152178.4743015794,5535148.192553534,4709379.442418442,3689688.336574108,2250340.89843985,2288983.8112258282,2439983.330688359,1597220.4096597487,1597989.6863639494,1224686.6044986064,1384897.8421437396,1284641.5697398738,2055576.0135625887,3372623.9142137617,1743748.8499305232,3686827.5911878813,1113121.4636744775,3828183.6121913716,4045191.7796544298,3661256.9487010287,1685227.7463336755,1409925.2467527296,1212878.0434363123,1152113.3057638772
1424673.5822976253,2989273.1365165967,900336.9633333758,3428161.5642747087,992703.504405254,809661.4203037272,1976312.7357967896,939277.3858799362,1223375.8788577055,1227922.4227312442,1684512.4292956875,872962.34799176,2106370.4387673005,2037848.1390707567,2098566.1374225505,849638.0419406594,1956252.9686224225,1989423.6635326347,1943129.914776803,864279.2938523057,957691.6261479189,2182791.1577607347,1175128.4602817048,984936.573353259,1072165.0394094703,1995923.5311265185,943866.7325276631,2902758.305312912,966477.4928985387,929780.2550236162,909714.5799902604,1144981.016351698,1116377.295827952,1136684.62524908,909211.6965507531
967081.8061313628,1097053.6139730217,846033.4454393141,1031952.79010534,864100.9282703348,1019245.387710031,850553.867055456,867452.4428180541,964504.5045963612,1164845.5320074323,2125396.575822696,1078802.2784399646,2340863.8230891996,1929495.3973840713,1923357.8863984197,1627810.5789822054,2365476.103795363,2895722.521816699,3587175.6205086373,1773965.5453462244,1858134.998535945,4095781.275363093,1696464.6385759914,3853372.6332326946,1071467.771981937,3465812.0258108224,1041209.8270787084,3162530.631369695,1030435.4695225667,1167129.1990531816,1251306.1835758975,4067767.073138128,4366484.275719048,3980707.0321199154,3044725.074345113
1453101.0860433562,1661812.1675892496,1198088.65599898,1001183.2935471422,1248744.8097146975,1534818.5342181125,1095099.192288355,1825726.9621839726,1370909.843138895,1482029.5577608456,2175847.4080296913,1749267.88927446,2274450.8282349478,1916809.2230894226,1271632.3151052138,1064046.8718066541,1083304.4712637828,1051703.2907790304,1071444.0041334324,1030369.6936272638,1378691.9708530114,1406067.6765426765,1391653.786983257,1458388.493418056,1946727.0399502236,1377654.9463993479,2128933.6010426506,1354102.453031882,1640290.0595817245,1460339.2117069461,1276515.8342400054,1433103.306555569,1548704.4516127312,1526851.1273445727,1602502.0745082262
826046.4293023174,3867077.256596567,902273.2215128831,2366402.2720554946,937698.038617619,1124350.2535440451,1592098.0479760251,1151273.3714381487,999190.8436694066,943696.6266232543,1208827.3198805216,1562018.1834799547,1205936.6874373404,1269862.4538547732,1265102.2062965045,1565800.428185291,1634667.3251457445,1420478.016171285,1765639.4920801234,1327642.0669560188,1437013.9949054546,1759505.5146062465,1524702.4693592314,1455116.8399330874,1554339.9199229404,1491598.9549109957,2241695.663403992,1696535.6807614614,2740735.3594733216,2505884.0764192436,2014822.0717642333,1504348.4981656652,1710067.0975791153,1758737.9721641003,1805909.0668889638
1446849.341056152,1253636.678736173,1189771.179535558,1121963.0569473826,1151244.952169131,1147881.4050854123,2032091.3251256794,1253872.9632854725,2574190.9655305496,2318282.7556203664,1440524.3547423342,1996634.2798174627,1285359.5371908317,1193815.4214200312,1136389.7838020523,4169216.562305288,3844087.2710134466,3460706.3868104443,1459183.8077916228,2649221.5969086154,2362960.8871621247,1316727.332549217,1274895.0177693116,1628502.314699236,1131982.9981986738,2014277.596351396,1204993.305102261,1591949.6675905776,1131102.1260444159,1126629.3255461364,1170814.585002655,1188736.110737175,1274757.6660705674,1347847.8911071562,1329493.3836851178
