x,y,z,lat,lon,depth,lat_origin,lon_origin
590.0105522098246,-516.752238523516,0.5,63.44821702729237,10.399904978694972,0.5,63.44291687011719,10.410289764404297
693.9336006638265,-576.7177817485313,0.5,63.44915058430905,10.398699517821623,0.5,63.44291687011719,10.410289764404297
797.8566491178285,-516.6833246929522,0.5,63.45008414132573,10.399905686429639,0.5,63.44291687011719,10.410289764404297
901.7796975718303,-576.6488673568897,0.5,63.45101769834241,10.398700146965256,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,-516.6144097403181,0.5,63.45195125535909,10.39990639426815,0.5,63.44291687011719,10.410289764404297
1109.625794479834,-576.5799518432102,0.5,63.45288481237577,10.398700776201204,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,-516.5454936656238,0.5,63.45381836939246,10.399907102210529,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,-576.51103520747,0.5,63.45475192640914,10.39870140552949,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,-516.4765764688799,0.5,63.45568548342582,10.399907810256797,0.5,63.44291687011719,10.410289764404297
382.1644553010298,-396.82115123189095,0.5,63.446349913259006,10.402315664633933,0.5,63.44291687011719,10.410289764404297
486.0875037550318,-456.78669501798015,0.5,63.447283470275686,10.401110360962859,0.5,63.44291687011719,10.410289764404297
590.0105522098246,-396.7522385235139,0.5,63.44821702729237,10.402316529516076,0.5,63.44291687011719,10.410289764404297
693.9336006638265,-456.7177817485333,0.5,63.44915058430905,10.401111147277028,0.5,63.44291687011719,10.410289764404297
797.8566491178285,-396.6833246929951,0.5,63.45008414132573,10.402317394525113,0.5,63.44291687011719,10.410289764404297
901.7796975718303,-456.6488673568636,0.5,63.45101769834241,10.40111193370657,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,-396.61440974032,0.5,63.45195125535909,10.402318259661072,0.5,63.44291687011719,10.410289764404297
1109.625794479834,-456.5799518431906,0.5,63.45288481237577,10.401112720251506,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,-396.5454936655633,0.5,63.45381836939246,10.40231912492398,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,-456.51103520746767,0.5,63.45475192640914,10.401113506911862,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,-396.47657646888837,0.5,63.45568548342582,10.402319990313863,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,-456.4421174498266,0.5,63.4566190404425,10.401114293687662,0.5,63.44291687011719,10.410289764404297
1629.2410367506345,-396.4076581502824,0.5,63.45755259745918,10.402320855830748,0.5,63.44291687011719,10.410289764404297
382.1644553010298,-276.8211512318702,0.5,63.446349913259006,10.40472705820374,0.5,63.44291687011719,10.410289764404297
486.0875037550318,-336.7866950179805,0.5,63.447283470275686,10.40352183315543,0.5,63.44291687011719,10.410289764404297
590.0105522098246,-276.7522385235119,0.5,63.44821702729237,10.40472808033718,0.5,63.44291687011719,10.410289764404297
693.9336006638265,-336.71778174853534,0.5,63.44915058430905,10.403522776732434,0.5,63.44291687011719,10.410289764404297
797.8566491178285,-276.68332469294967,0.5,63.45008414132573,10.404729102620589,0.5,63.44291687011719,10.410289764404297
901.7796975718303,-336.6488673569259,0.5,63.45101769834241,10.403523720447883,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,-276.61440974032206,0.5,63.45195125535909,10.404730125053995,0.5,63.44291687011719,10.410289764404297
1109.625794479834,-336.579951843171,0.5,63.45288481237577,10.403524664301807,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,-276.5454936655912,0.5,63.45381836939246,10.404731147637431,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,-336.51103520746545,0.5,63.45475192640914,10.403525608294235,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,-276.47657646889695,0.5,63.45568548342582,10.404732170370929,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,-336.44211744982863,0.5,63.4566190404425,10.403526552425195,0.5,63.44291687011719,10.410289764404297
1629.2410367506345,-276.40765815029096,0.5,63.45755259745918,10.40473319325452,0.5,63.44291687011719,10.410289764404297
1733.1640852046364,-336.3731985702801,0.5,63.45848615447586,10.403527496694718,0.5,63.44291687011719,10.410289764404297
278.24140684702803,-216.8556071652365,0.5,63.445416356242326,10.40593220466965,0.5,63.44291687011719,10.410289764404297
382.1644553010298,-156.82115123184934,0.5,63.446349913259006,10.407138451773546,0.5,63.44291687011719,10.410289764404297
486.0875037550318,-216.78669501798092,0.5,63.447283470275686,10.405933305348002,0.5,63.44291687011719,10.410289764404297
590.0105522098246,-156.75223852350985,0.5,63.44821702729237,10.407139631158286,0.5,63.44291687011719,10.410289764404297
693.9336006638265,-216.7177817485374,0.5,63.44915058430905,10.40593440618784,0.5,63.44291687011719,10.410289764404297
797.8566491178285,-156.6833246929926,0.5,63.45008414132573,10.407140810716063,0.5,63.44291687011719,10.410289764404297
901.7796975718303,-216.64886735689987,0.5,63.45101769834241,10.405935507189197,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,-156.61440974032394,0.5,63.45195125535909,10.407141990446917,0.5,63.44291687011719,10.410289764404297
1109.625794479834,-216.5799518432397,0.5,63.45288481237577,10.405936608352107,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,-156.54549366561906,0.5,63.45381836939246,10.407143170350881,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,-216.5110352074631,0.5,63.45475192640914,10.405937709676607,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,-156.4765764689055,0.5,63.45568548342582,10.407144350427995,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,-216.44211744983073,0.5,63.4566190404425,10.405938811162727,0.5,63.44291687011719,10.410289764404297
1629.2410367506345,-156.40765815029957,0.5,63.45755259745918,10.407145530678292,0.5,63.44291687011719,10.410289764404297
1733.1640852046364,-216.37319857025005,0.5,63.45848615447586,10.405939912810505,0.5,63.44291687011719,10.410289764404297
1837.087133659429,-156.3387387098295,0.5,63.459419711492544,10.407146711101811,0.5,63.44291687011719,10.410289764404297
278.24140684702803,-96.8556071652293,0.5,63.445416356242326,10.408343519622457,0.5,63.44291687011719,10.410289764404297
382.1644553010298,-36.821151231828544,0.5,63.446349913259006,10.409549845343353,0.5,63.44291687011719,10.410289764404297
486.0875037550318,-96.78669501798126,0.5,63.447283470275686,10.408344777540574,0.5,63.44291687011719,10.410289764404297
590.0105522098246,-36.7522385235078,0.5,63.44821702729237,10.40955118197939,0.5,63.44291687011719,10.410289764404297
693.9336006638265,-96.71778174853945,0.5,63.44915058430905,10.408346035643245,0.5,63.44291687011719,10.410289764404297
797.8566491178285,-36.683324692947174,0.5,63.45008414132573,10.40955251881154,0.5,63.44291687011719,10.410289764404297
901.7796975718303,-96.64886735687381,0.5,63.45101769834241,10.408347293930511,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,-36.614409740325875,0.5,63.45195125535909,10.409553855839839,0.5,63.44291687011719,10.410289764404297
1109.625794479834,-96.57995184322009,0.5,63.45288481237577,10.408348552402408,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,-36.54549366555858,0.5,63.45381836939246,10.409555193064334,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,-96.51103520746082,0.5,63.45475192640914,10.40834981105898,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,-36.476576468914054,0.5,63.45568548342582,10.40955653048506,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,-96.44211744983285,0.5,63.4566190404425,10.40835106990026,0.5,63.44291687011719,10.410289764404297
1629.2410367506345,-36.407658150308166,0.5,63.45755259745918,10.409557868102064,0.5,63.44291687011719,10.410289764404297
1733.1640852046364,-96.37319857030829,0.5,63.45848615447586,10.40835232892629,0.5,63.44291687011719,10.410289764404297
1837.087133659429,-36.338738709834004,0.5,63.459419711492544,10.409559205915386,0.5,63.44291687011719,10.410289764404297
1941.010182113431,-96.30427856894819,0.5,63.46035326850922,10.408353588137109,0.5,63.44291687011719,10.410289764404297
278.24140684702803,23.144392834777946,0.5,63.445416356242326,10.410754834575265,0.5,63.44291687011719,10.410289764404297
382.1644553010298,83.17884876810386,0.5,63.446349913259006,10.411961238913158,0.5,63.44291687011719,10.410289764404297
486.0875037550318,23.21330498201838,0.5,63.447283470275686,10.410756249733145,0.5,63.44291687011719,10.410289764404297
590.0105522098246,83.24776147649425,0.5,63.44821702729237,10.411962732800495,0.5,63.44291687011719,10.410289764404297
693.9336006638265,23.28221825145848,0.5,63.44915058430905,10.41075766509865,0.5,63.44291687011719,10.410289764404297
797.8566491178285,83.31667530700989,0.5,63.45008414132573,10.411964226907013,0.5,63.44291687011719,10.410289764404297
901.7796975718303,23.351132643063863,0.5,63.45101769834241,10.410759080671824,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,83.38559025967218,0.5,63.45195125535909,10.411965721232761,0.5,63.44291687011719,10.410289764404297
1109.625794479834,23.420048156799535,0.5,63.45288481237577,10.41076049645271,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,83.45450633441354,0.5,63.45381836939246,10.411967215777784,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,23.488964792541456,0.5,63.45475192640914,10.410761912441352,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,83.5234235310774,0.5,63.45568548342582,10.411968710542126,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,23.557882550165047,0.5,63.4566190404425,10.410763328637792,0.5,63.44291687011719,10.410289764404297
1629.2410367506345,83.59234184968325,0.5,63.45755259745918,10.411970205525837,0.5,63.44291687011719,10.410289764404297
1733.1640852046364,23.626801429721816,0.5,63.45848615447586,10.410764745042076,0.5,63.44291687011719,10.410289764404297
1837.087133659429,83.66126129016149,0.5,63.459419711492544,10.41197170072896,0.5,63.44291687011719,10.410289764404297
382.1644553010298,203.17884876812468,0.5,63.446349913259006,10.414372632482964,0.5,63.44291687011719,10.410289764404297
486.0875037550318,143.213304982018,0.5,63.447283470275686,10.413167721925717,0.5,63.44291687011719,10.410289764404297
590.0105522098246,203.2477614764963,0.5,63.44821702729237,10.4143742836216,0.5,63.44291687011719,10.410289764404297
693.9336006638265,143.2822182514564,0.5,63.44915058430905,10.413169294554056,0.5,63.44291687011719,10.410289764404297
797.8566491178285,203.3166753070553,0.5,63.45008414132573,10.41437593500249,0.5,63.44291687011719,10.410289764404297
901.7796975718303,143.35113264308993,0.5,63.45101769834241,10.413170867413138,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,203.38559025967024,0.5,63.45195125535909,10.414377586625683,0.5,63.44291687011719,10.410289764404297
1109.625794479834,143.42004815681918,0.5,63.45288481237577,10.413172440503011,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,203.45450633438566,0.5,63.45381836939246,10.414379238491234,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,143.48896479254373,0.5,63.45475192640914,10.413174013823724,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,203.5234235311572,0.5,63.45568548342582,10.414380890599194,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,143.55788255016296,0.5,63.4566190404425,10.413175587375324,0.5,63.44291687011719,10.410289764404297
1629.2410367506345,203.59234184976302,0.5,63.45755259745918,10.41438254294961,0.5,63.44291687011719,10.410289764404297
1733.1640852046364,143.62680142975194,0.5,63.45848615447586,10.413177161157863,0.5,63.44291687011719,10.410289764404297
486.0875037550318,263.21330498201763,0.5,63.447283470275686,10.415579194118289,0.5,63.44291687011719,10.410289764404297
590.0105522098246,323.24776147649834,0.5,63.44821702729237,10.416785834442704,0.5,63.44291687011719,10.410289764404297
693.9336006638265,263.28221825145437,0.5,63.44915058430905,10.415580924009461,0.5,63.44291687011719,10.410289764404297
797.8566491178285,323.31667530701236,0.5,63.45008414132573,10.416787643097964,0.5,63.44291687011719,10.410289764404297
901.7796975718303,263.351132643116,0.5,63.45101769834241,10.415582654154452,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,323.3855902596683,0.5,63.45195125535909,10.416789452018605,0.5,63.44291687011719,10.410289764404297
1109.625794479834,263.4200481568388,0.5,63.45288481237577,10.415584384553313,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,323.45450633444614,0.5,63.45381836939246,10.416791261204686,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,263.488964792546,0.5,63.45475192640914,10.415586115206096,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,323.5234235311487,0.5,63.45568548342582,10.41679307065626,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,263.55788255016085,0.5,63.4566190404425,10.415587846112857,0.5,63.44291687011719,10.410289764404297
1629.2410367506345,323.59234184975446,0.5,63.45755259745918,10.416794880373383,0.5,63.44291687011719,10.410289764404297
590.0105522098246,443.24776147650033,0.5,63.44821702729237,10.419197385263809,0.5,63.44291687011719,10.410289764404297
693.9336006638265,383.2822182514523,0.5,63.44915058430905,10.417992553464867,0.5,63.44291687011719,10.410289764404297
797.8566491178285,443.3166753070578,0.5,63.45008414132573,10.41919935119344,0.5,63.44291687011719,10.410289764404297
901.7796975718303,383.3511326430537,0.5,63.45101769834241,10.417994440895765,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,443.38559025966634,0.5,63.45195125535909,10.419201317411527,0.5,63.44291687011719,10.410289764404297
1109.625794479834,383.42004815677,0.5,63.45288481237577,10.417996328603612,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,443.4545063344183,0.5,63.45381836939246,10.419203283918137,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,383.4889647925483,0.5,63.45475192640914,10.417998216588469,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,443.5234235311401,0.5,63.45568548342582,10.419205250713325,0.5,63.44291687011719,10.410289764404297
1525.3179882966326,383.5578825501587,0.5,63.4566190404425,10.418000104850389,0.5,63.44291687011719,10.410289764404297
693.9336006638265,503.2822182514504,0.5,63.44915058430905,10.420404182920272,0.5,63.44291687011719,10.410289764404297
797.8566491178285,563.3166753070149,0.5,63.45008414132573,10.421611059288914,0.5,63.44291687011719,10.410289764404297
901.7796975718303,503.3511326430798,0.5,63.45101769834241,10.420406227637079,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,563.3855902596645,0.5,63.45195125535909,10.42161318280445,0.5,63.44291687011719,10.410289764404297
1109.625794479834,503.4200481567896,0.5,63.45288481237577,10.420408272653914,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,563.4545063343903,0.5,63.45381836939246,10.421615306631587,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,503.48896479255063,0.5,63.45475192640914,10.420410317970841,0.5,63.44291687011719,10.410289764404297
1421.3949398426305,563.5234235311315,0.5,63.45568548342582,10.421617430770391,0.5,63.44291687011719,10.410289764404297
693.9336006638265,623.2822182514483,0.5,63.44915058430905,10.422815812375678,0.5,63.44291687011719,10.410289764404297
797.8566491178285,683.3166753070602,0.5,63.45008414132573,10.42402276738439,0.5,63.44291687011719,10.410289764404297
901.7796975718303,623.3511326431058,0.5,63.45101769834241,10.422818014378393,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,683.3855902596625,0.5,63.45195125535909,10.424025048197372,0.5,63.44291687011719,10.410289764404297
1109.625794479834,623.4200481568092,0.5,63.45288481237577,10.422820216704215,0.5,63.44291687011719,10.410289764404297
1213.5488429346267,683.4545063344508,0.5,63.45381836939246,10.424027329345039,0.5,63.44291687011719,10.410289764404297
1317.4718913886286,623.4889647925528,0.5,63.45475192640914,10.422822419353214,0.5,63.44291687011719,10.410289764404297
901.7796975718303,743.3511326431319,0.5,63.45101769834241,10.425229801119707,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,803.3855902596606,0.5,63.45195125535909,10.426436913590294,0.5,63.44291687011719,10.410289764404297
1109.625794479834,743.4200481568289,0.5,63.45288481237577,10.425232160754517,0.5,63.44291687011719,10.410289764404297
1109.625794479834,863.4200481567602,0.5,63.45288481237577,10.427644104804816,0.5,63.44291687011719,10.410289764404297
1005.7027460258321,-996.6144097403105,1.0,63.45195125535909,10.390258932696462,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-936.6488673568796,1.0,63.45101769834241,10.391464786741315,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-876.6144097403123,1.0,63.45195125535909,10.392670798089384,1.0,63.44291687011719,10.410289764404297
797.8566491178285,-756.6833246929547,1.0,63.45008414132573,10.395082270238689,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-816.6488673569419,1.0,63.45101769834241,10.393876573482627,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-756.6144097403142,1.0,63.45195125535909,10.395082663482306,1.0,63.44291687011719,10.410289764404297
1109.625794479834,-816.5799518431611,1.0,63.45288481237577,10.393876888100603,1.0,63.44291687011719,10.410289764404297
1213.5488429346267,-756.545493665568,1.0,63.45381836939246,10.395083056783628,1.0,63.44291687011719,10.410289764404297
590.0105522098246,-636.7522385235179,1.0,63.44821702729237,10.397493427873867,1.0,63.44291687011719,10.410289764404297
693.9336006638265,-696.7177817485292,1.0,63.44915058430905,10.396287888366217,1.0,63.44291687011719,10.410289764404297
797.8566491178285,-636.6833246929976,1.0,63.45008414132573,10.397493978334163,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-696.6488673569156,1.0,63.45101769834241,10.396288360223942,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-636.6144097403161,1.0,63.45195125535909,10.397494528875228,1.0,63.44291687011719,10.410289764404297
1109.625794479834,-696.57995184323,1.0,63.45288481237577,10.396288832150903,1.0,63.44291687011719,10.410289764404297
1213.5488429346267,-636.5454936655959,1.0,63.45381836939246,10.397495079497078,1.0,63.44291687011719,10.410289764404297
1317.4718913886286,-696.5110352074723,1.0,63.45475192640914,10.396289304147118,1.0,63.44291687011719,10.410289764404297
1421.3949398426305,-636.4765764688713,1.0,63.45568548342582,10.397495630199732,1.0,63.44291687011719,10.410289764404297
590.0105522098246,-516.752238523516,1.0,63.44821702729237,10.399904978694972,1.0,63.44291687011719,10.410289764404297
693.9336006638265,-576.7177817485313,1.0,63.44915058430905,10.398699517821623,1.0,63.44291687011719,10.410289764404297
797.8566491178285,-516.6833246929522,1.0,63.45008414132573,10.399905686429639,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-576.6488673568897,1.0,63.45101769834241,10.398700146965256,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-516.6144097403181,1.0,63.45195125535909,10.39990639426815,1.0,63.44291687011719,10.410289764404297
1109.625794479834,-576.5799518432102,1.0,63.45288481237577,10.398700776201204,1.0,63.44291687011719,10.410289764404297
1213.5488429346267,-516.5454936656238,1.0,63.45381836939246,10.399907102210529,1.0,63.44291687011719,10.410289764404297
1317.4718913886286,-576.51103520747,1.0,63.45475192640914,10.39870140552949,1.0,63.44291687011719,10.410289764404297
1421.3949398426305,-516.4765764688799,1.0,63.45568548342582,10.399907810256797,1.0,63.44291687011719,10.410289764404297
382.1644553010298,-396.82115123189095,1.0,63.446349913259006,10.402315664633933,1.0,63.44291687011719,10.410289764404297
486.0875037550318,-456.78669501798015,1.0,63.447283470275686,10.401110360962859,1.0,63.44291687011719,10.410289764404297
590.0105522098246,-396.7522385235139,1.0,63.44821702729237,10.402316529516076,1.0,63.44291687011719,10.410289764404297
693.9336006638265,-456.7177817485333,1.0,63.44915058430905,10.401111147277028,1.0,63.44291687011719,10.410289764404297
797.8566491178285,-396.6833246929951,1.0,63.45008414132573,10.402317394525113,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-456.6488673568636,1.0,63.45101769834241,10.40111193370657,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-396.61440974032,1.0,63.45195125535909,10.402318259661072,1.0,63.44291687011719,10.410289764404297
1109.625794479834,-456.5799518431906,1.0,63.45288481237577,10.401112720251506,1.0,63.44291687011719,10.410289764404297
1213.5488429346267,-396.5454936655633,1.0,63.45381836939246,10.40231912492398,1.0,63.44291687011719,10.410289764404297
1317.4718913886286,-456.51103520746767,1.0,63.45475192640914,10.401113506911862,1.0,63.44291687011719,10.410289764404297
1421.3949398426305,-396.47657646888837,1.0,63.45568548342582,10.402319990313863,1.0,63.44291687011719,10.410289764404297
1525.3179882966326,-456.4421174498266,1.0,63.4566190404425,10.401114293687662,1.0,63.44291687011719,10.410289764404297
1629.2410367506345,-396.4076581502824,1.0,63.45755259745918,10.402320855830748,1.0,63.44291687011719,10.410289764404297
382.1644553010298,-276.8211512318702,1.0,63.446349913259006,10.40472705820374,1.0,63.44291687011719,10.410289764404297
486.0875037550318,-336.7866950179805,1.0,63.447283470275686,10.40352183315543,1.0,63.44291687011719,10.410289764404297
590.0105522098246,-276.7522385235119,1.0,63.44821702729237,10.40472808033718,1.0,63.44291687011719,10.410289764404297
693.9336006638265,-336.71778174853534,1.0,63.44915058430905,10.403522776732434,1.0,63.44291687011719,10.410289764404297
797.8566491178285,-276.68332469294967,1.0,63.45008414132573,10.404729102620589,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-336.6488673569259,1.0,63.45101769834241,10.403523720447883,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-276.61440974032206,1.0,63.45195125535909,10.404730125053995,1.0,63.44291687011719,10.410289764404297
1109.625794479834,-336.579951843171,1.0,63.45288481237577,10.403524664301807,1.0,63.44291687011719,10.410289764404297
1213.5488429346267,-276.5454936655912,1.0,63.45381836939246,10.404731147637431,1.0,63.44291687011719,10.410289764404297
1317.4718913886286,-336.51103520746545,1.0,63.45475192640914,10.403525608294235,1.0,63.44291687011719,10.410289764404297
1421.3949398426305,-276.47657646889695,1.0,63.45568548342582,10.404732170370929,1.0,63.44291687011719,10.410289764404297
1525.3179882966326,-336.44211744982863,1.0,63.4566190404425,10.403526552425195,1.0,63.44291687011719,10.410289764404297
1629.2410367506345,-276.40765815029096,1.0,63.45755259745918,10.40473319325452,1.0,63.44291687011719,10.410289764404297
1733.1640852046364,-336.3731985702801,1.0,63.45848615447586,10.403527496694718,1.0,63.44291687011719,10.410289764404297
278.24140684702803,-216.8556071652365,1.0,63.445416356242326,10.40593220466965,1.0,63.44291687011719,10.410289764404297
382.1644553010298,-156.82115123184934,1.0,63.446349913259006,10.407138451773546,1.0,63.44291687011719,10.410289764404297
486.0875037550318,-216.78669501798092,1.0,63.447283470275686,10.405933305348002,1.0,63.44291687011719,10.410289764404297
590.0105522098246,-156.75223852350985,1.0,63.44821702729237,10.407139631158286,1.0,63.44291687011719,10.410289764404297
693.9336006638265,-216.7177817485374,1.0,63.44915058430905,10.40593440618784,1.0,63.44291687011719,10.410289764404297
797.8566491178285,-156.6833246929926,1.0,63.45008414132573,10.407140810716063,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-216.64886735689987,1.0,63.45101769834241,10.405935507189197,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-156.61440974032394,1.0,63.45195125535909,10.407141990446917,1.0,63.44291687011719,10.410289764404297
1109.625794479834,-216.5799518432397,1.0,63.45288481237577,10.405936608352107,1.0,63.44291687011719,10.410289764404297
1213.5488429346267,-156.54549366561906,1.0,63.45381836939246,10.407143170350881,1.0,63.44291687011719,10.410289764404297
1317.4718913886286,-216.5110352074631,1.0,63.45475192640914,10.405937709676607,1.0,63.44291687011719,10.410289764404297
1421.3949398426305,-156.4765764689055,1.0,63.45568548342582,10.407144350427995,1.0,63.44291687011719,10.410289764404297
1525.3179882966326,-216.44211744983073,1.0,63.4566190404425,10.405938811162727,1.0,63.44291687011719,10.410289764404297
1629.2410367506345,-156.40765815029957,1.0,63.45755259745918,10.407145530678292,1.0,63.44291687011719,10.410289764404297
1733.1640852046364,-216.37319857025005,1.0,63.45848615447586,10.405939912810505,1.0,63.44291687011719,10.410289764404297
1837.087133659429,-156.3387387098295,1.0,63.459419711492544,10.407146711101811,1.0,63.44291687011719,10.410289764404297
278.24140684702803,-96.8556071652293,1.0,63.445416356242326,10.408343519622457,1.0,63.44291687011719,10.410289764404297
382.1644553010298,-36.821151231828544,1.0,63.446349913259006,10.409549845343353,1.0,63.44291687011719,10.410289764404297
486.0875037550318,-96.78669501798126,1.0,63.447283470275686,10.408344777540574,1.0,63.44291687011719,10.410289764404297
590.0105522098246,-36.7522385235078,1.0,63.44821702729237,10.40955118197939,1.0,63.44291687011719,10.410289764404297
693.9336006638265,-96.71778174853945,1.0,63.44915058430905,10.408346035643245,1.0,63.44291687011719,10.410289764404297
797.8566491178285,-36.683324692947174,1.0,63.45008414132573,10.40955251881154,1.0,63.44291687011719,10.410289764404297
901.7796975718303,-96.64886735687381,1.0,63.45101769834241,10.408347293930511,1.0,63.44291687011719,10.410289764404297
1005.7027460258321,-36.614409740325875,1.0,63.45195125535909,10.409553855839839,1.0,63.44291687011719,10.410289764404297
1109.625794479834,-96.57995184322009,1.0,63.45288481237577,10.408348552402408,1.0,63.44291687011719,10.410289764404297
1213.5488429346267,-36.54549366555858,1.0,63.45381836939246,10.409555193064334,1.0,63.44291687011719,10.410289764404297
1317.4718913886286,-96.51103520746082,1.0,63.45475192640914,10.40834981105898,1.0,63.44291687011719,10.410289764404297
1421.3949398426305,-36.476576468914054,1.0,63.45568548342582,10.40955653048506,1.0,63.44291687011719,10.410289764404297
1525.3179882966326,-96.44211744983285,1.0,63.4566190404425,10.40835106990026,1.0,63.44291687011719,10.410289764404297
1629.2410367506345,-36.407658150308166,1.0,63.45755259745918,10.409557868102064,1.0,63.44291687011719,10.410289764404297
1733.1640852046364,-96.37319857030829,1.0,63.45848615447586,10.40835232892629,1.0,63.44291687011719,10.410289764404297
1837.087133659429,-36.338738709834004,1.0,63.459419711492544,10.409559205915386,1.0,63.44291687011719,10.410289764404297
1941.010182113431,-96.30427856894819,1.0,63.46035326850922,10.408353588137109,1.0,63.44291687011719,10.410289764404297
278.24140684702803,23.144392834777946,1.0,63.445416356242326,10.410754834575265,1.0,63.44291687011719,10.410289764404297
