lat,lon,depth,salinity
63.44879913330078,10.404605865478516,0.5,27.618947982788086
63.44879913330078,10.404605865478516,1.5,27.71586799621582
63.44879913330078,10.404605865478516,2.5,27.9284725189209
63.44879913330078,10.404605865478516,3.5,28.25232696533203
63.44879913330078,10.404605865478516,4.5,28.455644607543945
63.44879913330078,10.404605865478516,5.5,28.455644607543945
63.44879913330078,10.404605865478516,6.5,28.455644607543945
63.44879913330078,10.404605865478516,7.5,28.455644607543945
63.44879913330078,10.404605865478516,8.5,28.455644607543945
63.44879913330078,10.404605865478516,9.5,28.455644607543945
63.449012756347656,10.405044555664062,-0.5,27.526878356933594
63.449012756347656,10.405044555664062,0.5,27.526878356933594
63.449012756347656,10.405044555664062,1.5,27.633649826049805
63.449012756347656,10.405044555664062,2.5,27.86270523071289
63.449012756347656,10.405044555664062,3.5,28.20535659790039
63.449012756347656,10.405044555664062,4.5,28.41836929321289
63.449012756347656,10.405044555664062,5.5,28.41836929321289
63.449012756347656,10.405044555664062,6.5,28.41836929321289
63.449012756347656,10.405044555664062,7.5,28.41836929321289
63.449012756347656,10.405044555664062,8.5,28.41836929321289
63.449012756347656,10.405044555664062,9.5,28.41836929321289
63.44923400878906,10.405487060546875,-0.5,27.429677963256836
63.44923400878906,10.405487060546875,0.5,27.429677963256836
63.44923400878906,10.405487060546875,1.5,27.547876358032227
63.44923400878906,10.405487060546875,2.5,27.79538345336914
63.44923400878906,10.405487060546875,3.5,28.158489227294922
63.44923400878906,10.405487060546875,4.5,28.381738662719727
63.44923400878906,10.405487060546875,5.5,28.381738662719727
63.44923400878906,10.405487060546875,6.5,28.381738662719727
63.44923400878906,10.405487060546875,7.5,28.381738662719727
63.44923400878906,10.405487060546875,8.5,28.381738662719727
63.44923400878906,10.405487060546875,9.5,28.381738662719727
63.44944763183594,10.405921936035156,-0.5,27.33123779296875
63.44944763183594,10.405921936035156,0.5,27.33123779296875
63.44944763183594,10.405921936035156,1.5,27.460338592529297
63.44944763183594,10.405921936035156,2.5,27.7262020111084
63.44944763183594,10.405921936035156,3.5,28.11092758178711
63.44944763183594,10.405921936035156,4.5,28.3425235748291
63.44944763183594,10.405921936035156,5.5,28.3425235748291
63.44944763183594,10.405921936035156,6.5,28.3425235748291
63.44944763183594,10.405921936035156,7.5,28.3425235748291
63.44944763183594,10.405921936035156,8.5,28.3425235748291
63.44944763183594,10.405921936035156,9.5,28.3425235748291
63.44966125488281,10.4063720703125,-0.5,27.237150192260742
63.44966125488281,10.4063720703125,0.5,27.237150192260742
63.44966125488281,10.4063720703125,1.5,27.37611961364746
63.44966125488281,10.4063720703125,2.5,27.659435272216797
63.44966125488281,10.4063720703125,3.5,28.06561279296875
63.44966125488281,10.4063720703125,4.5,28.308616638183594
63.44966125488281,10.4063720703125,5.5,28.308616638183594
63.44966125488281,10.4063720703125,6.5,28.308616638183594
63.44966125488281,10.4063720703125,7.5,28.308616638183594
63.44966125488281,10.4063720703125,8.5,28.308616638183594
63.44966125488281,10.4063720703125,9.5,28.308616638183594
63.44988250732422,10.406814575195312,-0.5,27.13974380493164
63.44988250732422,10.406814575195312,0.5,27.13974380493164
63.44988250732422,10.406814575195312,1.5,27.288522720336914
63.44988250732422,10.406814575195312,2.5,27.589139938354492
63.44988250732422,10.406814575195312,3.5,28.018442153930664
63.44988250732422,10.406814575195312,4.5,28.273054122924805
63.44988250732422,10.406814575195312,5.5,28.273054122924805
63.44988250732422,10.406814575195312,6.5,28.273054122924805
63.44988250732422,10.406814575195312,7.5,28.273054122924805
63.44988250732422,10.406814575195312,8.5,28.273054122924805
63.44988250732422,10.406814575195312,9.5,28.273054122924805
63.45009231567383,10.40725326538086,-0.5,27.041542053222656
63.45009231567383,10.40725326538086,0.5,27.041542053222656
63.45009231567383,10.40725326538086,1.5,27.20050048828125
63.45009231567383,10.40725326538086,2.5,27.518173217773438
63.45009231567383,10.40725326538086,3.5,27.96979522705078
63.45009231567383,10.40725326538086,4.5,28.23790740966797
63.45009231567383,10.40725326538086,5.5,28.23790740966797
63.45009231567383,10.40725326538086,6.5,28.23790740966797
63.45009231567383,10.40725326538086,7.5,28.23790740966797
63.45009231567383,10.40725326538086,8.5,28.23790740966797
63.45009231567383,10.40725326538086,9.5,28.23790740966797
63.45030975341797,10.407691955566406,-0.5,26.941213607788086
63.45030975341797,10.407691955566406,0.5,26.941213607788086
63.45030975341797,10.407691955566406,1.5,27.11012077331543
63.45030975341797,10.407691955566406,2.5,27.444934844970703
63.45030975341797,10.407691955566406,3.5,27.918827056884766
63.45030975341797,10.407691955566406,4.5,28.19808578491211
63.45030975341797,10.407691955566406,5.5,28.19808578491211
63.45030975341797,10.407691955566406,6.5,28.19808578491211
63.45030975341797,10.407691955566406,7.5,28.19808578491211
63.45030975341797,10.407691955566406,8.5,28.19808578491211
63.45030975341797,10.407691955566406,9.5,28.19808578491211
63.45052719116211,10.408130645751953,-0.5,26.8341007232666
63.45052719116211,10.408130645751953,0.5,26.8341007232666
63.45052719116211,10.408130645751953,1.5,27.01305389404297
63.45052719116211,10.408130645751953,2.5,27.36524200439453
63.45052719116211,10.408130645751953,3.5,27.86139678955078
63.45052719116211,10.408130645751953,4.5,28.154205322265625
63.45052719116211,10.408130645751953,5.5,28.154205322265625
63.45052719116211,10.408130645751953,6.5,28.154205322265625
63.45052719116211,10.408130645751953,7.5,28.154205322265625
63.45052719116211,10.408130645751953,8.5,28.154205322265625
63.45052719116211,10.408130645751953,9.5,28.154205322265625
63.45074462890625,10.408573150634766,-0.5,26.72896385192871
63.45074462890625,10.408573150634766,0.5,26.72896385192871
63.45074462890625,10.408573150634766,1.5,26.91750144958496
63.45074462890625,10.408573150634766,2.5,27.284564971923828
63.45074462890625,10.408573150634766,3.5,27.80117416381836
63.45074462890625,10.408573150634766,4.5,28.105051040649414
63.45074462890625,10.408573150634766,5.5,28.105051040649414
63.45074462890625,10.408573150634766,6.5,28.105051040649414
63.45074462890625,10.408573150634766,7.5,28.105051040649414
63.45074462890625,10.408573150634766,8.5,28.105051040649414
63.45074462890625,10.408573150634766,9.5,28.105051040649414
63.450958251953125,10.409015655517578,-0.5,26.63247299194336
63.450958251953125,10.409015655517578,0.5,26.63247299194336
63.450958251953125,10.409015655517578,1.5,26.827396392822266
63.450958251953125,10.409015655517578,2.5,27.20655632019043
63.450958251953125,10.409015655517578,3.5,27.73930549621582
63.450958251953125,10.409015655517578,4.5,28.054439544677734
63.450958251953125,10.409015655517578,5.5,28.054439544677734
63.450958251953125,10.409015655517578,6.5,28.054439544677734
63.450958251953125,10.409015655517578,7.5,28.054439544677734
63.450958251953125,10.409015655517578,8.5,28.054439544677734
63.450958251953125,10.409015655517578,9.5,28.054439544677734
63.451171875,10.40945816040039,-0.5,26.541030883789062
63.451171875,10.40945816040039,0.5,26.541030883789062
63.451171875,10.40945816040039,1.5,26.74025535583496
63.451171875,10.40945816040039,2.5,27.12858772277832
63.451171875,10.40945816040039,3.5,27.67668342590332
63.451171875,10.40945816040039,4.5,28.0009765625
63.451171875,10.40945816040039,5.5,28.0009765625
63.451171875,10.40945816040039,6.5,28.0009765625
63.451171875,10.40945816040039,7.5,28.0009765625
63.451171875,10.40945816040039,8.5,28.0009765625
63.451171875,10.40945816040039,9.5,28.0009765625
63.451385498046875,10.409900665283203,-0.5,26.450056076049805
63.451385498046875,10.409900665283203,0.5,26.450056076049805
63.451385498046875,10.409900665283203,1.5,26.652406692504883
63.451385498046875,10.409900665283203,2.5,27.049612045288086
63.451385498046875,10.409900665283203,3.5,27.61104393005371
63.451385498046875,10.409900665283203,4.5,27.945648193359375
63.451385498046875,10.409900665283203,5.5,27.945648193359375
63.451385498046875,10.409900665283203,6.5,27.945648193359375
63.451385498046875,10.409900665283203,7.5,27.945648193359375
63.451385498046875,10.409900665283203,8.5,27.945648193359375
63.451385498046875,10.409900665283203,9.5,27.945648193359375
63.45160675048828,10.41033935546875,-0.5,26.36093521118164
63.45160675048828,10.41033935546875,0.5,26.36093521118164
63.45160675048828,10.41033935546875,1.5,26.565040588378906
63.45160675048828,10.41033935546875,2.5,26.97039031982422
63.45160675048828,10.41033935546875,3.5,27.544479370117188
63.45160675048828,10.41033935546875,4.5,27.887155532836914
63.45160675048828,10.41033935546875,5.5,27.887155532836914
63.45160675048828,10.41033935546875,6.5,27.887155532836914
63.45160675048828,10.41033935546875,7.5,27.887155532836914
63.45160675048828,10.41033935546875,8.5,27.887155532836914
63.45160675048828,10.41033935546875,9.5,27.887155532836914
63.451820373535156,10.410778045654297,-0.5,26.27642059326172
63.451820373535156,10.410778045654297,0.5,26.27642059326172
63.451820373535156,10.410778045654297,1.5,26.480403900146484
63.451820373535156,10.410778045654297,2.5,26.893625259399414
63.451820373535156,10.410778045654297,3.5,27.478191375732422
63.451820373535156,10.410778045654297,4.5,27.829681396484375
63.451820373535156,10.410778045654297,5.5,27.829681396484375
63.451820373535156,10.410778045654297,6.5,27.829681396484375
63.451820373535156,10.410778045654297,7.5,27.829681396484375
63.451820373535156,10.410778045654297,8.5,27.829681396484375
63.451820373535156,10.410778045654297,9.5,27.829681396484375
63.45204162597656,10.411224365234375,-0.5,26.199190139770508
63.45204162597656,10.411224365234375,0.5,26.199190139770508
63.45204162597656,10.411224365234375,1.5,26.40007781982422
